"","ctrl_g1","taz_g1","ctrl_g2","taz_g2","ctrl_g3","taz_g3","ctrl_g4","taz_g4","ctrl_g5","taz_g5","ctrl_g6","taz_g6","ctrl_g7","taz_g7","ctrl_g8","taz_g8"
"PNPT1",61.2593803876225,68.732176662314,80.7256420414242,66.8110675012861,66.4599654681362,62.0376922981188,84.1307790130456,76.3503526131084,77.6527282321332,66.9956732065518,58.5515549625124,62.5262911449079,60.4962877233553,51.9760082447846,55.6729573908176,65.9296526920877
"PNRC1",11.8566542685721,22.9107255541047,21.6580990842845,24.1262188199089,16.6149913670341,16.7403296677463,14.6739730836707,15.4633625545536,26.1961010903582,16.5194810646292,24.8099809163188,21.1782599039204,22.2881060033414,21.2146972427692,18.5576524636059,11.3316590564526
"PNRC2",22.7252540147632,21.9561119893503,33.4716076757125,21.3424243406886,10.7508767669044,15.755604393173,17.6087677004049,17.3962828738728,14.9692006230618,29.3679663371186,24.8099809163188,23.1952370376271,12.736060573338,21.2146972427692,17.5266717711833,16.4824131730219
"PNRC2P1",0.988054522381008,0.954613564754361,0.984459049285661,0,0.977352433354944,0,0,0.9664601596596,0,0,0.992399236652753,0,0,0,0,1.03015082331387
"POC1A",23.7133085371442,30.5476340721395,44.3006572178548,25.0541503129823,34.2073351674231,22.6486813151862,32.2827407840756,37.6919462267244,25.2605260514168,44.9696984537129,31.7567755728881,32.2716341393073,32.9014898144564,29.7005761398769,29.8984400802539,22.6633181129051
"POC1B",37.5460718504783,32.4568612016483,39.3783619714265,32.4776022575697,37.1393924674879,36.4348351592126,42.0653895065228,34.7925657477456,42.1008767523614,28.4502173890836,43.6655664127211,24.2037256044805,49.8829039122404,38.1864550369846,29.8984400802539,38.1155804626132
"POC1B-AS1",0.988054522381008,0,0,1.85586298614684,0,1.96945054914663,0.978264872244716,0,0,1.83549789606991,0.992399236652753,2.01697713370671,0,0,0,0
"POC5",25.6894175819062,21.9561119893503,22.6425581335702,13.9189723961013,33.2299827340681,10.8319780203064,20.543562317139,16.4298227142132,31.8095513240064,23.8614726489089,20.8403839697078,21.1782599039204,12.736060573338,8.48587889710769,13.4027490014931,15.4522623497081
"PODNL1",0,1.90922712950872,0,0.927931493073419,0,0,0,0,0,0.917748948034956,0,1.00848856685335,0,0,0,0
"PODXL",159.076778103342,312.158635674676,148.653316442135,283.947036880466,205.244011004538,314.127362588887,214.240007021593,278.340525981965,207.697658644983,278.077931254592,196.495048857245,343.894601296993,220.758383271191,271.548124707446,234.032617179919,330.678414283752
"PODXL2",11.8566542685721,14.3192034713154,15.7513447885706,11.135177916881,8.7961719001945,9.84725274573313,10.7609135946919,5.7987609579576,16.8403507009445,8.25974053231461,10.9163916031803,2.01697713370671,16.981414097784,7.42514403496923,10.3098069242255,9.27135740982483
"POF1B",0,0,0,0,0,0,0,0,0,0,0,0,1.0613383811115,0,0,0
"POFUT1",151.172341924294,189.013485821363,170.311415526419,157.748353822481,156.376389336791,167.403296677463,168.261558026091,166.231147461451,149.692006230618,160.606065906117,140.920691604691,179.510964899897,199.531615648961,168.656843080015,145.368277631579,164.824131730219
"POFUT2",35.5699628057163,34.366088331157,43.3161981685691,52.8920951051849,26.3885157005835,41.3584615320792,40.1088597620334,34.7925657477456,36.4874265187132,31.2034642331885,40.6883687027629,46.3904740752542,43.5148736255714,49.8545385205077,38.1462856196343,52.5376919890074
"POGK",82.0085253576236,63.9591088385422,97.4614458792805,66.8110675012861,88.9390714353,41.3584615320792,82.1742492685562,77.316812772768,82.33060342684,47.7229452978177,74.4299427489564,57.4838483106411,75.3550250589163,64.7048265904461,65.9827643150431,57.6884461055767
"POGLUT1",19.7610904476202,23.865339118859,17.7202628871419,15.7748353822481,17.592343800389,4.92362637286657,26.4131515506073,15.4633625545536,18.7115007788273,8.25974053231461,24.8099809163188,14.1188399359469,27.5947979088989,18.0324926563538,14.4337296939157,15.4522623497081
"POGLUT2",4.94027261190504,1.90922712950872,2.95337714785698,6.49552045151393,2.93205730006483,6.89307692201319,2.93479461673415,4.832300798298,7.48460031153091,3.67099579213982,3.96959694661101,3.02546570056006,2.12267676222299,5.30367431069231,2.0619613848451,8.24120658651096
"POGLUT3",125.482924342388,138.418966889382,101.399282076423,132.694203509499,123.146406602723,146.724065911424,143.804936219973,151.734245066557,113.204579711905,143.168835893453,117.103109925025,141.188399359469,142.219343068941,126.227448594477,125.779644475551,148.341718557197
"POGZ",83.9846344023857,55.3675867557529,70.8810515485676,64.9552045151393,86.9843665685901,60.0682417489721,83.1525141408009,56.0546892602568,73.9104280763677,62.406928466377,80.384338168873,64.5432682786146,66.8643180100243,65.7655614525846,104.129049934677,57.6884461055767
"POLA1",63.2354894323845,74.4598580508401,74.8188877457103,57.531752570552,54.7317362678769,66.9613186709853,52.8263031012147,61.8534502182144,65.4902527258955,64.2424263624469,44.6579656493739,57.4838483106411,35.0241665766794,59.4011522797538,65.9827643150431,64.8995018687738
"POLA2",23.7133085371442,27.6837933778765,34.4560667249981,33.4055337506431,32.2526303007132,31.511208786346,14.6739730836707,34.7925657477456,27.1316761292995,30.2857152851536,24.8099809163188,34.288611273014,20.1654292411184,36.0649853127077,29.8984400802539,35.0251279926716
"POLB",11.8566542685721,4.7730678237718,10.8290495421423,8.35138343766077,6.84146703348461,12.8014285694531,7.82611897795773,10.6310617562556,9.35575038941364,9.17748948034956,8.93159312987477,12.1018628022402,16.981414097784,7.42514403496923,6.18588415453529,3.09045246994161
"POLD1",28.6535811490492,65.8683359680509,33.4716076757125,67.7389989943596,39.0940973341978,53.1751648269589,31.3044759118309,47.3565478233204,40.2297266744786,59.6536816222722,38.7035702294574,56.4753597437878,59.4349493422438,54.0974779690615,68.0447256998882,61.8090493988322
"POLD2",89.9129615366717,108.825946381997,92.5391506328522,106.712121703443,95.7805384687846,93.5489010844648,74.3481302905984,91.813715167662,98.2353790888432,105.54112902402,77.4071404589147,84.7130396156816,92.3364391567002,105.012751351708,91.7572816256068,117.437193857781
"POLD3",55.3310532533364,38.1845425901744,66.943215351425,49.1803691328912,43.9808595009725,63.0224175726921,60.6524220791724,43.490707184682,56.1345023364818,53.2294389860275,41.6807679394156,47.3989626421076,48.8215655311289,48.7938036583692,53.6109960059725,47.386937872438
"POLD4",10.8685997461911,17.1830441655785,11.8135085914279,14.8469038891747,9.77352433354944,7.87780219658651,16.6305028281602,7.7316812772768,12.1624755062377,4.58874474017478,12.9011900764858,21.1782599039204,11.6747221922265,15.9110229320769,15.4647103863382,8.24120658651096
"POLDIP2",99.7935067604818,86.8698343926468,89.5857734849952,98.3607382657824,93.8258336020747,79.7627472404384,82.1742492685562,92.7801753273216,72.9748530374264,89.0216479593908,89.3159312987477,111.942230920722,94.4591159189232,117.741569697369,94.8502237028745,85.5025183350512
"POLDIP3",71.1399256114325,70.6414037918227,66.943215351425,84.4417658696811,77.2108422350406,58.0987911998255,81.1959843963114,75.3838924534488,62.6835276090714,63.324677414412,82.3691366421785,80.6790853482682,71.1096715344703,74.2514403496923,64.9517836226206,76.2311609252264
"POLE",69.1638165666705,88.7790615221555,63.0053791542823,100.216601251929,57.6637935679417,97.487802182758,78.2611897795773,78.2832729324276,54.2633522585991,94.5281416476005,84.353935115484,92.7809481505085,78.5390402022508,78.4943797982461,83.5094360862264,115.376892211153
"POLE2",18.7730359252391,28.6384069426308,23.6270171828559,36.1893282298633,24.4338108338736,21.6639560406129,20.543562317139,25.1279641511496,37.4230015576545,26.6147194930137,18.8555854964023,24.2037256044805,27.5947979088989,14.8502880699385,19.5886331560284,30.9045246994161
"POLE3",83.9846344023857,121.235922723804,111.24387256928,120.631094099544,136.829340669692,109.304505477638,95.8699574799822,104.377697243237,101.977679244609,84.432903219216,95.2703267186643,126.061070856669,87.0297472511428,100.769811903154,112.376895474058,121.557797151037
"POLE4",10.8685997461911,6.68229495328052,11.8135085914279,11.135177916881,19.5470486670989,8.86252747115982,13.695708211426,14.496902394894,10.291325428355,12.8484852724894,14.8859885497913,4.03395426741341,15.9200757166725,10.6073486213846,16.4956910787608,18.5427148196497
"POLG",43.4743989847643,38.1845425901744,47.2540343657117,52.8920951051849,40.0714497675527,52.1904395523856,44.0219192510122,35.7590259074052,59.8768024922473,55.0649368820974,47.6351633593321,46.3904740752542,61.5576261044668,55.1582128312,57.7349187756627,66.9598035154016
"POLG2",12.8447087909531,7.63690851803489,21.6580990842845,8.35138343766077,6.84146703348461,9.84725274573313,6.84785410571301,12.5639820755748,16.8403507009445,17.4372300126642,18.8555854964023,6.05093140112012,15.9200757166725,4.24293944855384,14.4337296939157,11.3316590564526
"POLH",41.4982899400023,68.732176662314,36.4249848235695,59.3876155566988,58.6411460012967,64.0071428472654,37.1740651452992,44.4571673443416,50.5210521028336,58.7359326742372,32.7491748095408,50.4244283426676,49.8829039122404,65.7655614525846,51.5490346211274,63.86935104546
"POLI",9.88054522381008,7.63690851803489,21.6580990842845,8.35138343766077,11.7282292002593,11.8167032948798,13.695708211426,3.8658406386384,8.42017535047227,15.6017321165943,9.92399236652753,7.05941996797347,5.30669190555748,11.6680834835231,6.18588415453529,12.3618098797664
"POLK",78.0563072680996,33.4114747664026,55.129706759997,28.765876285276,43.0035070676176,45.2973626303724,37.1740651452992,33.826105588086,62.6835276090714,44.9696984537129,48.6275625959849,22.1867484707738,32.9014898144564,41.3686596234,32.9913821575216,27.8140722294745
"POLL",14.8208178357151,7.63690851803489,10.8290495421423,10.2072464238076,17.592343800389,21.6639560406129,12.7174433391813,18.3627430335324,13.0980505451791,13.7662342205243,18.8555854964023,15.1273285028003,8.49070704889198,12.7288183456615,11.340787616648,8.24120658651096
"POLM",15.8088723580961,11.4553627770523,11.8135085914279,9.27931493073419,16.6149913670341,14.7708791185997,10.7609135946919,6.7652211176172,11.2269004672964,12.8484852724894,19.8479847330551,11.0933742353869,20.1654292411184,7.42514403496923,23.7125559257186,14.4221115263942
"POLN",2.96416356714302,0.954613564754361,0,0,0,0,0,0.9664601596596,0,0,0,0,0,2.12146972427692,0,0
"POLQ",26.6774721042872,20.0468848598416,27.5648533799985,14.8469038891747,26.3885157005835,13.7861538440264,19.5652974448943,15.4633625545536,15.9047756620032,16.5194810646292,17.8631862597495,8.06790853482682,15.9200757166725,19.0932275184923,17.5266717711833,12.3618098797664
"POLR1A",153.148450969056,114.553627770523,153.575611688563,111.35177916881,129.010521202853,122.105934047091,105.652606202429,124.673360596088,128.173780334967,134.909095361139,138.935893131385,143.205376493176,102.949822967815,138.956266940138,119.593760321016,123.618098797664
"POLR1B",43.4743989847643,53.4583596262442,58.083083907854,52.8920951051849,44.9582119343274,38.4042857083592,48.9132436122358,43.490707184682,59.8768024922473,53.2294389860275,53.5895587792486,52.4414054763743,39.2695201011254,63.6440917283077,45.3631504665921,64.8995018687738
"POLR1C",24.7013630595252,44.8668375434549,30.5182305278555,36.1893282298633,34.2073351674231,22.6486813151862,43.0436543787675,39.6248665460436,28.0672511682409,31.2034642331885,36.7187717561518,35.2970998398674,25.4721211466759,32.8827807262923,31.960401465099,43.2663345791826
"POLR1D",43.4743989847643,32.4568612016483,44.3006572178548,29.6938077783494,52.777031401167,36.4348351592126,42.0653895065228,45.4236275040012,55.1989272975405,34.8744600253283,40.6883687027629,38.3225655404274,38.2081817200139,33.9435155884308,32.9913821575216,44.2964854024964
"POLR1E",41.4982899400023,54.4129731909986,56.1141658092827,48.2524376398178,63.5279081680714,51.2057142778123,47.9349787399911,30.9267251091072,61.74795257013,46.8051963497828,48.6275625959849,44.3734969415475,55.1895958177978,68.947766039,46.3941311590147,60.7788985755184
"POLR1F",98.8054522381008,51.5491324967355,94.5080687314235,68.666930487433,75.2561373683307,61.0529670235454,77.2829249073326,77.316812772768,72.039277998485,81.6796563751111,64.5059503824289,54.4583826100811,75.3550250589163,48.7938036583692,57.7349187756627,44.2964854024964
"POLR1G",50.3907806414314,35.3207018959113,70.8810515485676,44.5407116675241,59.6184984346516,28.5570329626261,58.695892334683,42.5242470250224,62.6835276090714,44.9696984537129,58.5515549625124,49.4159397758143,50.9442422933518,38.1864550369846,46.3941311590147,57.6884461055767
"POLR1H",0,0,0,0,0,0,0,0,0,0,0.992399236652753,0,0,0,0,0
"POLR2A",263.810557475729,184.240417997592,233.316794680702,151.252833370967,223.813707238282,188.082527443503,218.153066510572,172.996368579068,196.470758177686,156.935070113978,230.236622903439,173.460033498777,180.427524788954,154.867289872215,220.629868178425,158.643226790336
"POLR2B",139.315687655722,218.606506328749,112.228331618565,202.289065490005,161.263151503566,196.945054914663,136.95708211426,216.48707576375,130.980505451791,233.108232800879,125.042303818247,195.64678196955,171.936817740063,184.567866012092,162.894949402763,195.728656429635
"POLR2C",32.6057992385733,44.8668375434549,26.5803943307129,38.0451912160102,26.3885157005835,42.3431868066525,38.1523300175439,56.0546892602568,55.1989272975405,38.5454558174682,38.7035702294574,32.2716341393073,48.8215655311289,49.8545385205077,34.0223628499441,52.5376919890074
"POLR2D",43.4743989847643,42.9576104139462,25.5959352814272,43.6127801744507,35.184687600778,51.2057142778123,37.1740651452992,34.7925657477456,33.6807014018891,41.298702661573,29.7719770995826,53.4498940432277,39.2695201011254,37.1257201748461,38.1462856196343,39.1457312859271
"POLR2E",51.3788351638124,107.871332817243,85.6479372878525,75.1624509389469,86.9843665685901,93.5489010844648,74.3481302905984,95.6795558063004,40.2297266744786,129.402601672929,53.5895587792486,115.976185188136,87.0297472511428,105.012751351708,59.7968801605078,141.130662794
"POLR2F",18.7730359252391,13.364589906561,14.7668857392849,14.8469038891747,11.7282292002593,16.7403296677463,14.6739730836707,28.0273446301284,13.0980505451791,16.5194810646292,12.9011900764858,15.1273285028003,23.3494443844529,30.7613110020154,10.3098069242255,18.5427148196497
"POLR2G",34.5819082833353,30.5476340721395,34.4560667249981,28.765876285276,23.4564584005187,16.7403296677463,26.4131515506073,29.9602649494476,25.2605260514168,33.0389621292584,29.7719770995826,31.2631455724539,32.9014898144564,29.7005761398769,21.6505945408735,31.93467552273
"POLR2H",41.4982899400023,38.1845425901744,28.5493124292842,36.1893282298633,47.8902692343923,36.4348351592126,25.4348866783626,47.3565478233204,43.9720268302441,42.216451609608,34.7339732828463,42.3565198078408,47.7602271500174,32.8827807262923,37.1153049272117,45.3266362258103
"POLR2I",5.92832713428605,16.2284306008241,17.7202628871419,25.9820818060557,11.7282292002593,19.6945054914663,15.6522379559155,16.4298227142132,23.3893759735341,11.9307363244544,21.8327832063606,13.1103513690936,10.613383811115,19.0932275184923,18.5576524636059,11.3316590564526
"POLR2J",24.7013630595252,16.2284306008241,24.6114762321415,20.4144928476152,14.6602865003242,24.6181318643328,23.4783569338732,37.6919462267244,16.8403507009445,37.6277068694332,19.8479847330551,38.3225655404274,16.981414097784,37.1257201748461,27.8364786954088,37.0854296392993
"POLR2J2",0,0,0,0,0.977352433354944,0.984725274573314,0.978264872244716,0,0,0,0,0,0,2.12146972427692,1.03098069242255,0
