"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NDUFB11",28.7678504865443,0.220345318629053,0.194532987743105,1.13268870840577,0.25734500115063,0.470979022282532
"NDUFB1P2",0.122226081599979,-0.739872528375767,2.61816710954572,-0.282591789377471,0.777489775023963,NA
"NDUFB2",23.3145896598282,1.0215208687721,0.192853369928251,5.2968784997231,1.17799019191788e-07,2.3658680004973e-06
"NDUFB2-AS1",0.670982373478654,0.787197803098586,1.11299905737459,0.707276253185226,0.479394819762892,0.683765807674143
"NDUFB3",24.5850061504263,0.802757554249762,0.200365623707864,4.00646348108194,6.16346496044525e-05,0.000630800639535835
"NDUFB4",34.1494843404143,0.457001247949275,0.18744713683004,2.43802735895423,0.0147676562801183,0.0605273283684234
"NDUFB4P12",0.0611415545152948,-0.379204151480189,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"NDUFB5",40.562121399707,0.150872930400342,0.148438952303179,1.01639716569942,0.30944029478172,0.528088097759555
"NDUFB6",28.6024501333923,0.0887473567524204,0.195408238205438,0.454163844715278,0.64971090371151,0.809750892263935
"NDUFB7",27.4554179702388,-0.0428504230614248,0.215558581752212,-0.198787831656278,0.842428714964118,0.920039862737271
"NDUFB8",42.1189600780483,0.208831092841005,0.141837262564944,1.47232884408909,0.140932097846122,0.319232368249942
"NDUFB8P3",0.0611415545152948,-0.379204151480189,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"NDUFB9",19.5842306576996,0.00956184596408028,0.229285291878212,0.0417028318116418,0.966735596467592,0.989546160981203
"NDUFC1",11.2535808670327,0.201936666336849,0.300604573709013,0.671768442659576,0.50173112167442,0.701705583653895
"NDUFC2",7.11922774597836,-0.828143210395775,0.361568280427398,-2.29041997106841,0.0219969829149275,0.0827833572327008
"NDUFS1",95.2081082534695,-0.144493435771971,0.106065239812848,-1.36230716139359,0.173100968519785,0.364772013538086
"NDUFS2",55.4305045034652,0.10218499888335,0.125289880042939,0.815588608180721,0.41473546707292,0.633272699570502
"NDUFS3",28.8084241402807,0.251066693778365,0.177319331126296,1.41590142588312,0.15680436742369,0.342051400676826
"NDUFS4",27.665104732345,0.266742330587744,0.182831438088772,1.4589522096207,0.144578261709586,0.324483022316867
"NDUFS5",68.3047352829735,0.39405998985144,0.140274213428321,2.80921190160729,0.00496629465034902,0.0252832858244841
"NDUFS6",30.2647637320503,0.284026715787566,0.167913354589757,1.69150760212906,0.0907398970923752,0.23502954308473
"NDUFS7",10.7108130990401,0.915864043770937,0.28802159599629,3.17984504114314,0.00147353826458324,0.00941951360473801
"NDUFS8",33.804708422831,0.127364247759596,0.196714822454496,0.647456283011201,0.517336679507353,0.712803098212555
"NDUFV1",68.9508207692444,0.0877144061894062,0.123771458782653,0.708680394107948,0.478522834167381,0.682872996665801
"NDUFV2",76.8260406138721,0.0752294056882378,0.104751347359127,0.718171246335605,0.472651704779758,0.678541466735646
"NDUFV2-AS1",0.11850086376748,-0.018531332438861,2.64471763556479,-0.00700692285242901,0.994409330184837,NA
"NDUFV2P1",1.03966289970738,0.136951404660166,0.896064206001195,0.152836597805117,0.878527135897902,0.938388346429638
"NDUFV3",31.6544539043081,0.0780031376908562,0.191681322318499,0.406941775794127,0.684050752217909,0.832230765256433
"NEAT1",418.551267572033,-0.600343393800291,0.174956502089513,-3.43138658255261,0.000600504176636365,0.00444469171379172
"NEB",0.198887786650961,1.06348098113311,2.65603810786452,0.400401251015242,0.688861002967599,NA
"NEBL",1.904514288711,0.842795153819194,0.680666583388112,1.23819087698424,0.215645293482733,0.422224235743986
"NECAB1",0.061753407648813,-0.37920415148019,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"NECAB2",0.0644362932764093,-0.379204151480189,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"NECAB3",12.8850414207226,0.321402195004316,0.281888567253844,1.14017463757191,0.254213551634613,0.467219662241447
"NECAP1",23.7613817533216,-0.293788132185217,0.193823426629896,-1.5157514098964,0.129582222742138,0.301735249532785
"NECAP2",48.4230772196423,-0.380173324299031,0.130304880826814,-2.91756779858702,0.00352772947485431,0.0191540804585399
"NECTIN1",18.9732024580361,0.0586457890919567,0.27645150031998,0.21213771321218,0.831999598314347,0.915126808991001
"NECTIN2",97.8802981011643,0.209651470079692,0.121287537463806,1.72854915239956,0.0838898167650545,0.222349670944505
"NECTIN3",68.2423184505877,-0.700866534279866,0.1310400439535,-5.34849129422279,8.86904414271457e-08,1.83708350168049e-06
"NECTIN3-AS1",0.122613217665038,-0.739872526599981,2.61547247921893,-0.282882933190309,0.777266577802083,NA
"NECTIN4",0.125964983856763,-0.739872511617825,2.5926266247664,-0.285375651298994,0.775356359734566,NA
"NEDD1",76.7237141009791,-0.167931012118054,0.130960290765206,-1.28230482031482,0.199735737684938,0.40138033124697
"NEDD4",99.9454961484249,-1.02710581398854,0.174938990131352,-5.87122295159784,4.32592038862887e-09,1.16122095074258e-07
"NEDD4L",305.888539690334,-0.973741420812068,0.168986534366846,-5.76224268081748,8.30035326171526e-09,2.07928343982102e-07
"NEDD8",7.62760074264677,0.260004013186241,0.337807813236832,0.769680282687706,0.441489568984401,0.653824804008698
"NEDD8-MDP1",0.562289375616408,-0.327045940033377,1.20980170934871,-0.270330201640599,0.786906232448587,0.896425253125954
"NEDD9",34.3380737725634,2.61549582870227,0.213633610652588,12.2429041980459,1.83352409414826e-34,9.78678745330369e-32
"NEGR1",15.9631549378351,0.159736576141532,0.228845560142322,0.698010378886924,0.48517070332446,0.688979741947758
"NEIL1",2.51959126596287,-0.246513963242252,0.615693103599215,-0.400384480191807,0.688873353412666,0.83521841714084
"NEIL2",13.0492567058283,0.00942920819028414,0.264449249562234,0.0356560217353353,0.971556637805749,0.99156480024809
"NEIL3",23.3276643704235,0.201240415998032,0.19525018524016,1.03067976990908,0.302691014579252,0.521184354879759
"NEK1",20.8330215225022,-0.604340919612885,0.221100676431151,-2.73332913027552,0.00626976453739592,0.0303812123777865
"NEK10",0.555621487155064,-1.54491510718096,1.19675874158578,-1.29091608316464,0.196732777816377,0.397974617002031
"NEK11",3.54902924051751,-0.218186507055911,0.478161464274333,-0.456302992519556,0.648172112330279,0.808335988701179
"NEK2",54.4201848357277,0.102024423457561,0.136651374831162,0.746603710234281,0.455302808151477,0.664495990275128
"NEK3",3.06148921275982,-1.69598554619068,0.638275788939976,-2.6571359521678,0.00788076549359554,0.0365905866577848
"NEK4",35.2237495883147,0.0539113526636988,0.155564745485293,0.346552507738944,0.728927530463832,0.861234145051682
"NEK6",59.6189696091811,0.669189898736061,0.120674048583466,5.54543339343757,2.9322694546989e-08,6.70412446331324e-07
"NEK7",128.833589232538,0.48586598135779,0.109677373944664,4.42995637006157,9.42521548593662e-06,0.000121171392254444
"NEK8",2.42848982330461,-0.386602885300091,0.596543890985591,-0.648071149737797,0.516938932850638,0.712680153483929
"NEK9",48.9488174258325,-0.191785223907677,0.14737666675899,-1.30132692050438,0.19314657633317,0.393379540116192
"NELFA",19.3380360389006,-0.0572309165191903,0.210107165248998,-0.272389170789896,0.785322798476523,0.895741545564427
"NELFB",61.8799669614666,0.289832770777071,0.119117800259642,2.43316087222329,0.0149676491492478,0.0611519827921138
"NELFCD",120.236556290235,-0.186075719615285,0.0911903234187417,-2.04052044821504,0.0412985165091035,0.133411905574779
"NELFE",2.60997617007674,-1.63412393957108,1.52626061909546,-1.07067162654013,0.284317104884232,0.501430014180121
"NELL2",0.25083704987175,-0.0185265856329807,1.69730413991101,-0.0109153010337629,0.991291022765757,NA
"NEMF",69.1521719610917,0.186921326356886,0.131692965066398,1.41937214537347,0.155790548772154,0.340911070183287
"NEMP1",73.527977893234,-0.152862116272993,0.126649520307794,-1.2069695637338,0.227443865620192,0.435411080219914
"NEMP2",10.7560063101724,-0.747920760398609,0.339008239843417,-2.20620230571405,0.0273698379180709,0.0977453964557354
"NENF",18.3759453595268,0.777496511705389,0.209042194289402,3.71932812104435,0.000199753422292358,0.00174131783578728
"NEO1",28.940971173496,-1.3033101399098,0.196086281565417,-6.64661560974625,2.99908902510781e-11,1.26125325728625e-09
"NEPNP",0.374108822335952,-0.0185258524475785,1.60014886338611,-0.0115775806060791,0.99076263354676,NA
"NEPRO",30.9116998417648,-0.617807008268725,0.185139742906734,-3.33697669970272,0.00084695048207359,0.00596951690716977
"NES",8.15122813215287,-0.266204525855743,0.332898021097871,-0.799657880145461,0.423909042754973,0.639183166119738
"NET1",140.949843194364,-0.747794613665465,0.0878606457600095,-8.51114406452303,1.72225491053068e-17,2.04285928618331e-15
"NETO2",0.0584734399338352,-0.379204151480189,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"NEU1",0.119137272832383,-0.0185313073624873,2.64010017462501,-0.00701916826512821,0.994399559999369,NA
"NEU2",0.0643844264571169,0.342134923746382,3.06038250977364,0.111794823899869,0.910986091726001,NA
"NEU3",15.6923061434664,0.399445101960015,0.229105686618725,1.74349710762425,0.0812468190855571,0.217672462407213
"NEURL1",0.0662959288836538,0.342134923746382,3.06038250977364,0.111794823899869,0.910986091726001,NA
"NEURL1B",9.61588876953417,0.49220984521004,0.381635397816821,1.28973844676298,0.197141485879732,0.398175019440827
"NEURL2",0.801520901621496,-1.17974376524768,1.06023382935492,-1.1127203571362,0.2658285497075,0.481677583606305
"NEURL3",0.062024952290797,-0.37920415148019,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"NEURL4",29.9084479670263,0.0428169376017487,0.20153427600584,0.212454865992661,0.831752185711165,0.915126808991001
"NEUROG2",0.248129507960318,-0.0185265987665158,1.70186436754135,-0.0108860606754937,0.991314351810096,NA
"NEUROG2-AS1",0.124788186435842,0.702810328053916,2.60055057424277,0.270254435739463,0.786964516472108,NA
"NEXMIF",0.295823277678863,1.04771700635682,1.65696682545872,0.632310188869816,0.52718420703285,NA
"NEXN",33.9674971325755,-0.0413024673805044,0.163775306819624,-0.252189833635869,0.800894335760607,0.90296193715501
"NEXN-AS1",0.304195857014234,0.342146329429664,1.6493425982651,0.207444062737213,0.835663073840189,NA
"NF1",30.9991930574916,-0.0574046989015202,0.162905403648837,-0.352380569433186,0.724552872013571,0.858100963716303
"NF2",8.67730305541079,-0.662833028854344,0.344928035594177,-1.92165599909135,0.0546490572711339,0.162890811170274
"NFAM1",0.0662959288836538,0.342134923746382,3.06038250977364,0.111794823899869,0.910986091726001,NA
"NFAT5",89.7613216469894,-0.157041109766154,0.15398334785186,-1.01985774408046,0.307795932488009,0.526347552561079
"NFATC1",1.47957294288653,0.235829663001136,0.74382697054517,0.317049088483967,0.751206354902747,0.874380759317313
"NFATC2",34.4083617136638,-0.707251134650769,0.162284411729274,-4.35809654861134,1.3119850791751e-05,0.000161867495655748
"NFATC2IP",48.2574570926594,0.0535594368427412,0.141962621239715,0.377278443966611,0.705966689828654,0.845770521533327
"NFATC3",35.2052385779353,-0.156275416486312,0.193656950554151,-0.806970346476738,0.419683567744239,0.636034177837937
"NFATC4",0.380530542838421,-0.0185254244435712,1.38518090687505,-0.0133740108253184,0.98932940134537,NA
"NFE2",0.245483685578244,0.702818283118289,1.70638782756706,0.411874880823754,0.68043113301788,NA
"NFE2L1",326.685231454507,-0.488225412992194,0.0699799011160758,-6.97665194156781,3.02297380746898e-12,1.47202914035279e-10
"NFE2L1-DT",0.611861143697468,-0.0304532225492543,1.13311893514456,-0.0268755746680461,0.978558975070321,0.994457364980155
"NFE2L2",120.211327831283,-0.148368697489945,0.115616903105851,-1.28327859944587,0.199394487495891,0.401009616242569
"NFE2L3",219.707202983304,-0.24709372381672,0.0758608036491969,-3.257198868593,0.00112517572895261,0.00754356945236922
"NFE2L3P1",0.371582289331293,-2.04429732599611,1.41136940275697,-1.44844951435306,0.147491375622468,NA
"NFE2L3P2",0.0644362932764093,-0.379204151480189,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"NFE4",0.91988926845728,1.43201980845887,1.0176129927584,1.40723420263843,0.159357952731332,0.345557760625847
"NFIA",23.6057039705097,0.216156620846098,0.200422331752873,1.07850566828364,0.280808153555094,0.497581148498161
"NFIB",32.3124932480123,0.398012169729185,0.168172998852307,2.36668295413301,0.0179483007874396,0.0704828857747842
"NFIC",141.643131923463,0.775385526648034,0.103812170326444,7.46911970157048,8.07330747979986e-14,5.2355776263861e-12
"NFIL3",23.8031154791522,-1.54825499720279,0.233766969095135,-6.62306998801317,3.51814339325483e-11,1.45745653765942e-09
"NFIX",106.639526253249,-0.425609188996926,0.0961075419127844,-4.42846815688157,9.4904726920266e-06,0.000121839759500412
"NFKB1",83.8779264994177,-0.704565203620338,0.12425672329462,-5.6702380759693,1.42599221923227e-08,3.41794818972461e-07
"NFKB2",86.6877603689829,-0.48640910537875,0.111458643858612,-4.36403215165414,1.27686798374539e-05,0.000158500660808753
"NFKBIA",89.7498091204325,0.00138289761117473,0.125955932960204,0.0109792177206266,0.99124002768392,0.996688954503726
"NFKBIB",23.4979496493083,-0.503783613173168,0.186576178377812,-2.70014970589128,0.00693082808593092,0.0329517068093694
"NFKBID",3.07037403290229,0.671287239525372,0.588406424390086,1.1408564075778,0.253929682541893,0.467007173908878
"NFKBIE",44.5238906423121,-0.232290633827625,0.140414439548759,-1.65432155392367,0.0980621958605542,0.248340721560725
"NFKBIZ",61.1609647197451,-0.793204243590027,0.175843817213464,-4.5108452270865,6.45698219416715e-06,8.71692596212566e-05
"NFRKB",46.799871220252,-0.212846767727608,0.142992704814029,-1.48851487217077,0.136615163007666,0.312965538497917
"NFS1",23.3897618865387,0.255499885475251,0.195943867966217,1.30394427816084,0.19225258180573,0.392191875687185
"NFU1",21.9316656404254,0.293470524111291,0.195052266021442,1.50457377449299,0.132433692966189,0.306370193529717
"NFU1P2",0.0662959288836538,0.342134923746382,3.06038250977364,0.111794823899869,0.910986091726001,NA
"NFX1",60.3042486453136,-0.368922798935985,0.17180517934618,-2.14733223026193,0.0317668416742239,0.109666723570865
"NFXL1",25.0211898657095,-0.378674942517766,0.212372346540316,-1.78307085967937,0.0745747692866024,0.204751897781513
"NFYA",98.102740695524,0.257402670810179,0.0987497575858882,2.60661572344926,0.0091441918723189,0.0412961584132905
"NFYAP1",0.061084527084684,-0.379204151480189,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"NFYB",37.289985223703,-0.0309106497249554,0.165281601600123,-0.187018091703513,0.851646448075047,0.924056844771902
"NFYC",51.1419609809957,-0.285935715292636,0.149770676716786,-1.90915686275048,0.0562418591780837,0.166566996244513
"NFYC-AS1",2.54736707405725,-0.0498801849426592,0.794042981537126,-0.0628179910942605,0.949911439341145,0.979794988424886
"NGDN",20.1393162533925,0.0292469370080003,0.210963736002291,0.138634902672005,0.889738661275923,0.944556048805724
"NGEF",4.18746342346418,-0.349274092258056,0.441714628855717,-0.790723397961412,0.429105419180911,0.643667440886861
"NGF",5.84421540727966,-0.0526461309683458,0.384117009963424,-0.137057536122544,0.89098531690768,0.944937973707286
"NGFR",34.3863496776423,-0.709609330329533,0.160832026984305,-4.41211457465981,1.0236591516749e-05,0.000130094704276046
"NGLY1",32.6941491463956,-0.432024670021138,0.165989132617058,-2.6027286437952,0.00924851229186697,0.04168588944025
"NGRN",61.2019139205515,-0.320389773864826,0.121569496126861,-2.63544543715548,0.0084026933877802,0.0386134367005343
"NHEJ1",14.4062483192098,0.166423222765072,0.240346494461382,0.692430414423255,0.488667071217977,0.691447962312712
"NHLRC1",0.745774827318251,-1.0343649734348,1.13032315392798,-0.915105534059244,0.360136230015735,0.580754194766253
"NHLRC2",67.1456577954589,0.00938431088465275,0.13348384030657,0.0703029734767894,0.943952515873131,0.976531719365435
"NHLRC3",15.7404860109891,-0.235219217098583,0.232435935578811,-1.01197440280842,0.311550292481668,0.530054120711035
"NHP2",55.7844099823299,0.231977488802983,0.134703891960917,1.72212907456518,0.0850461393168586,0.224599490283418
"NHP2P1",0.061084527084684,-0.379204151480189,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"NHS",22.7422262112633,-0.390911039829936,0.204337317621641,-1.91306729666366,0.0557394377484633,0.165288871169481
"NHS-AS1",0.120747874881832,-0.0185312449156694,2.62856622146907,-0.00704994409663855,0.99437500504612,NA
"NHSL1",6.13859854047721,-0.791680473490686,0.398885596766316,-1.98473065938875,0.0471744457956409,0.146462406879621
"NHSL2",0.188021948907413,-0.379199888996141,2.01923122643823,-0.187794188219356,0.85103799184373,NA
"NIBAN1",109.764015963437,-0.96423582619885,0.119950278991992,-8.03862929125181,9.0848969575185e-16,8.18702597249622e-14
"NIBAN2",482.624860189138,0.214478031168614,0.0802460244058562,2.67275584998279,0.0075230981913575,0.0352245467947569
"NIBAN3",0.061753407648813,-0.37920415148019,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"NICN1",10.4635224756885,0.124848270741822,0.332068160203242,0.375971820560601,0.706937845598107,0.84634950148469
"NID2",0.193710890769105,1.06348795792882,2.00197125614612,0.531220393231861,0.595266062704895,NA
"NIF3L1",27.9548994629348,0.433742849635092,0.173223618454192,2.50394751885288,0.0122816250288188,0.0522675228917347
"NIFK",61.9921223076126,-0.173438992734191,0.123353879227942,-1.40602787540794,0.159715847479128,0.346084016416872
"NIFK-AS1",3.24072814635174,-0.409963995598463,0.570403789709,-0.718725932391882,0.472309801892039,0.678261116582959
"NIM1K",0.752791705592409,-0.0177029351773433,1.11038820372126,-0.0159430144502753,0.98727985378693,0.996366316180758
"NIN",114.597420453481,0.290755864824045,0.0904443469868994,3.21474889819438,0.00130558673953449,0.00853458915273655
"NINJ1",11.7985588658804,0.0553574123630366,0.273640498236928,0.202299779161731,0.839682372609137,0.918997984353216
"NINJ2",1.72812038086166,2.19813346584597,0.864833299358227,2.54168458531506,0.01103196778143,0.0477547251624098
"NINJ2-AS1",1.42477224189117,-0.663853903673114,0.772016139547207,-0.859896405873677,0.389846149910379,0.60892345171145
"NINL",6.18991167785007,0.585311688764317,0.35802769465171,1.63482238247996,0.102086287263859,0.255455011656661
"NIP7",54.8505164313507,-0.477100287928267,0.14404653017468,-3.31212620914718,0.000925897650667422,0.0064220256844282
"NIPA1",37.9936280356129,0.243227903270599,0.157668652920035,1.54265225690713,0.12291517161363,0.291742218514444
"NIPA2",80.0722585001552,0.304236293765475,0.115727019830011,2.62891323229754,0.00856582135668669,0.0392202140508406
"NIPAL1",27.8618190547487,-0.31136556805396,0.189785244563524,-1.64062052753391,0.100876211140318,0.253478192686099
"NIPAL2",8.1132415652793,0.291775864061424,0.306108602836683,0.953177602189424,0.340500092659579,0.560952075727639
"NIPAL3",86.8967031516491,0.0434888441546296,0.136742535331077,0.31803450220764,0.750458765581002,0.873803737623387
"NIPAL4",0.0643844264571169,0.342134923746382,3.06038250977364,0.111794823899869,0.910986091726001,NA
"NIPBL",85.4677552044784,0.238744371535439,0.119275862475115,2.00161513470715,0.0453261399893241,0.142530348891088
"NIPBL-DT",12.4354152479125,-0.383438168990083,0.285328184563249,-1.34384960804699,0.178997024002917,0.373153004482397
"NIPSNAP1",16.1651276620462,0.561579362327756,0.248648010767006,2.25853149034029,0.0239125435976066,0.0883541746665559
"NIPSNAP2",43.1785099877639,0.379233047224309,0.162716074876913,2.33064279304414,0.0197722030270559,0.0760554043772139
"NIPSNAP3A",25.094634808299,0.146507945383765,0.24001185556772,0.610419618802652,0.541583875331446,0.73287693896592
"NIPSNAP3B",0.250524209865451,-0.739871470074357,1.89372184277569,-0.390697014398853,0.696021205977991,NA
"NISCH",39.5272142771412,0.102771417722567,0.154181381557087,0.666561790306146,0.505052082524584,0.703514282974624
"NIT1",14.5913568832411,-0.295078000902157,0.248607547316289,-1.18692293973982,0.235258017923156,0.445478342575735
"NIT2",35.8385977477567,0.215833737825928,0.158734424315293,1.35971600840168,0.173919810272411,0.365872233888211
"NKAIN1",0.127414961885451,0.70281050353812,2.58300340460457,0.272090428640264,0.785552488853549,NA
"NKAP",20.9404169029957,0.405646323631542,0.212186044280615,1.91174836689578,0.0559084773282198,0.165648558574089
"NKAPD1",62.6484179814363,-0.412717919168645,0.126015449476518,-3.27513746039173,0.00105610571625528,0.00717758821263013
"NKAPP1",2.01474067504449,-0.656465950299515,0.66422501858582,-0.988318614822995,0.32299663163665,0.542352964773554
"NKD1",0.392564171502953,1.48928955071031,3.03863707265807,0.490117613620619,0.624050674925293,NA
"NKILA",0.734544404573922,0.491973861812232,1.11723197793492,0.44035068054675,0.659683139603311,0.815998804360201
"NKIRAS1",22.9500415731155,-0.27435726074187,0.194347265896235,-1.41168572388538,0.158042518718541,0.343515078085466
"NKIRAS2",41.7905995262026,-0.335849677310097,0.140492984596215,-2.39050852450283,0.0168250585575916,0.0670586337341346
"NKRF",36.5864314565233,-0.0744753086090535,0.161701819209542,-0.460571866000743,0.645105800196802,0.805799017483259
"NKTR",100.709877806836,-0.104795868057611,0.127697402800374,-0.820657787546673,0.411841221577808,0.630786586383507
"NKX1-2",0.126461245567206,-0.739872509457511,2.58931579918828,-0.28574054570302,0.775076847815441,NA
"NKX2-5",0.185628331653911,-0.379199903717289,2.02670868413368,-0.187101336608413,0.851581180203422,NA
"NKX3-1",27.2375753321302,0.0487133074393137,0.182826706344862,0.266445249784388,0.789896320003782,0.898173052199483
"NKX3-2",1.90759603420226,0.644750444368637,0.689223322000738,0.935473922294154,0.349544116429588,0.570127682093232
"NKX6-1",1.95691601213781,-0.673875127700407,0.667386889978653,-1.0097218537241,0.31262856925227,0.531372845570483
"NKX6-2",0.061753407648813,-0.37920415148019,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"NLE1",30.4245543588883,-0.181569037001299,0.187817537516711,-0.966731006070954,0.333678522743608,0.553449721249729
"NLGN1",5.31092360652342,-0.999008380702938,0.445614001557627,-2.24186936947883,0.0249698162199713,0.0913606932509259
"NLGN2",50.4818013280203,0.219440106806042,0.17455118242053,1.25716769008969,0.208692920246393,0.413523780594826
"NLGN3",0.313320724606917,-0.379198599946034,1.50636597437166,-0.251730725731644,0.801249205899194,NA
"NLGN4X",0.128872586552819,-0.739872813616804,3.0199493801999,-0.244995104377488,0.806460222011528,NA
"NLK",26.3889408102174,-0.178762017269898,0.19336255792476,-0.924491376140445,0.355230539429122,0.57612357440661
"NLN",48.9729346676985,0.074736681904137,0.140909803983699,0.530386671411328,0.595843865271347,0.773899968388933
"NLRC3",0.0611415545152948,-0.379204151480189,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"NLRC5",12.2671822597671,0.279234528898662,0.283157168301617,0.986146776977314,0.324061092231389,0.543256387336927
"NLRP1",24.8899206071556,-1.16345710701631,0.203249533109513,-5.7242793585628,1.03873706667159e-08,2.56049609436382e-07
"NLRP10",1.08965457254699,-1.01328667697677,0.911805348281712,-1.11129714131015,0.266440469486882,0.482219722944568
"NLRP11",0.250773940644408,-0.73987150843929,1.69740965426282,-0.435882703141932,0.662921835285329,NA
"NLRP14",0.0611415545152948,-0.379204151480189,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"NLRP2",2.45341919374999,3.54997839089867,0.843220674572185,4.21002294885592,2.55344750022542e-05,0.000292141338896359
"NLRP3",12.7071051150728,-1.86854263138481,0.29312403459737,-6.37458007819593,1.83464936184559e-10,6.59618234292569e-09
"NLRP6",0.0662959288836538,0.342134923746382,3.06038250977364,0.111794823899869,0.910986091726001,NA
"NLRX1",6.06264201483514,-0.631728324409381,0.383360981780216,-1.64786807847742,0.0993797451488545,0.250579960606069
"NMB",1.36967614027163,-0.0140055027920141,0.818835122935546,-0.0171041793393082,0.986353504770281,0.996366316180758
"NMBR",0.258521613885257,1.45330488939066,1.88460508777987,0.771145583132589,0.440620644562924,NA
"NMD3",52.4655860828203,-0.493894040676317,0.174806424373414,-2.8253769416465,0.00472250240385362,0.0242556951741971
"NME1",20.8096386767761,-0.226315568868943,0.207647282521534,-1.08990383173193,0.275755508553906,0.491767533758817
"NME2",0.125577847791704,-0.739872513313245,2.59522201521501,-0.285090257779717,0.775574993652242,NA
"NME2P1",0.189205662093898,-0.379199881830411,2.01558142875843,-0.188134240780336,0.850771420059507,NA
"NME3",3.02918284595118,1.15686665476302,0.554081227270535,2.0879008308256,0.0368067812285363,0.122319087617248
"NME4",21.8657471740933,0.118451689858092,0.232248016188266,0.510022396755681,0.610035771081409,0.783203577039819
"NME5",0.369052523313849,1.39062978509605,1.78861067550693,0.77749160515433,0.436868785391594,NA
"NME6",24.9394648455281,-0.334527499581943,0.19013853690759,-1.75938820726557,0.0785115935588526,0.21251880152326
"NME7",28.2433455428895,0.337090794497111,0.181891235195199,1.85325474388779,0.0638458544734653,0.182397941986361
"NMI",13.9178211310793,-0.172235149356596,0.290582538606568,-0.592723672188,0.553366096417288,0.741561866172183
"NMNAT1",7.93818267816935,0.00685698585966309,0.323852247609418,0.0211731921278278,0.983107499070528,0.995881291066004
"NMNAT2",23.1916909467566,-1.14288893170944,0.23783250895445,-4.80543613122429,1.54414527264491e-06,2.41869617311129e-05
"NMNAT3",0.609758528046505,-1.18979836558841,1.50241311965557,-0.791924904024514,0.428404464826228,0.643162825925832
"NMRAL1",13.6765390158332,0.238266022455313,0.251786456112757,0.946301981980358,0.343994582755376,0.564424134176963
"NMRAL2P",0.25188903279875,1.43850423369788,1.69630739823581,0.848020963177992,0.39642629613575,NA
"NMRK1",2.7329991355646,-1.60577283088873,0.633818684399955,-2.53348926185244,0.0112933200362921,0.0487188981857823
"NMT1",135.725669409297,-0.0746480338176599,0.082941650658572,-0.900006609766513,0.368116733181232,0.587820202521543
"NMT2",65.9400116876642,0.642288103371872,0.117465617322222,5.46788173436317,4.55445585262652e-08,9.95381705870092e-07
"NMU",3.63252283459161,-0.455383899782995,0.484611757954525,-0.939688095280857,0.347377573344713,0.567594590535546
"NNMT",25.5456655755225,1.13468072252258,0.230696974456395,4.91848982933693,8.72144477743075e-07,1.44615764369346e-05
"NNT",90.8274578838441,0.596565424332429,0.108573335428132,5.4945850376616,3.91630181098619e-08,8.68217835988279e-07
"NNT-AS1",17.2185594734798,0.289974992084017,0.229667030903626,1.26258867432173,0.206737040205267,0.411104261924158
"NOA1",18.3032742034973,0.301913703366917,0.211098946198919,1.43019995506004,0.152659638355811,0.336234004301213
"NOB1",39.3440061716425,-0.0315685080448611,0.164661304049827,-0.191717830895524,0.84796323804115,0.922621232264609
"NOC2L",101.838496611715,0.204438603788242,0.0930005435308135,2.19825170936239,0.027931173610222,0.0992524416481198
"NOC2LP1",0.661770685108593,1.32569077988757,1.2579471029186,1.05385256407984,0.291950423505295,0.510545360056261
"NOC3L",70.1795765764733,-0.359086401444667,0.145643067392374,-2.46552347374873,0.0136813210419289,0.0569665086768344
"NOC4L",8.47692546131134,-0.0848393024187619,0.298493587464657,-0.28422487444159,0.776238054145631,0.891592993563849
"NOCT",16.0837512906407,-0.970009894779955,0.290171000054511,-3.34289055280415,0.000829105934690378,0.00587548464795766
"NOD1",4.7480803728515,-0.586195699289189,0.424140491278736,-1.38207907837772,0.16694742162743,0.356459468798194
"NOD2",2.57108084110641,-1.89124622874755,0.645377005759024,-2.93045183183009,0.0033846946320707,0.018515093458367
"NOG",37.828987694538,0.235083529766067,0.162855539560162,1.44350956928439,0.148876978797519,0.330786968164107
"NOL10",58.2532305934436,-0.0611542543560319,0.137073538894647,-0.446141938474606,0.655494720310368,0.813317454489699
"NOL11",95.4597259641098,0.110654207319758,0.106812045183681,1.0359712439685,0.300215558181894,0.51898250080323
"NOL12",9.0222454313648,-0.262345121931699,0.325797844137048,-0.805238974575113,0.42068178966961,0.636750911913852
"NOL3",6.98018238415835,0.334691239247665,0.335801387773202,0.996694032347816,0.318913047234354,0.53781733045396
"NOL4",0.186074856872391,-1.1005423674097,2.71423243051577,-0.405470937210994,0.685131377104935,NA
