"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"PDHX",50.694073154214,-0.0361611745183971,0.121269178858329,0.750335892219013,0.873733974846071
"PDIA3",311.211509584313,0.0565316930379845,0.076866401496256,0.448494098933187,0.657949376849341
"PDIA3P1",12.63247187832,-0.0644058301449168,0.211522976632695,0.678431151200939,0.828808760243542
"PDIA4",285.161566603339,0.201138813113366,0.0696417557603228,0.00297601626277233,0.0166873348261634
"PDIA5",13.4574091794242,0.0456751423872202,0.192800827421072,0.763532878435404,0.883320213981872
"PDIA6",300.773857547732,0.141876118333522,0.0729035599440676,0.0449137051120884,0.141773434951803
"PDIK1L",18.376435383557,-0.431530725437472,0.218826835144105,0.0137079447846763,0.057043135748647
"PDK1",32.7480630865898,0.983594181964761,0.178526811043653,3.71525071093255e-09,1.01696744312272e-07
"PDK2",18.665892268646,-0.0474150981641075,0.172565832992865,0.740327310570051,0.867663482203793
"PDK3",15.6418569644782,0.638715842705114,0.248283021281945,0.00154330103284997,0.00977987750406021
"PDK4",6.22197427498007,-1.20019038790753,0.51418234908721,0.00111082254884586,0.00746898998686183
"PDLIM1",57.5283747186986,0.111167112163287,0.128629340768652,0.342361744522785,0.562483282879982
"PDLIM1P4",0.125577847791704,-0.0284080598944961,0.311033772301864,0.775574993652242,NA
"PDLIM2",8.36643627442167,-0.101603038310824,0.236453564103102,0.52199092985602,0.715616924285473
"PDLIM3",2.79321236029348,0.0691354896645561,0.27954573132381,0.604643224513035,0.780725592649042
"PDLIM4",9.47280158117038,0.0805559286390536,0.22666857297427,0.610245089752941,0.783203577039819
"PDLIM5",161.671201633337,-0.491520788602073,0.101918044379362,4.0915404672464e-07,7.27957289910191e-06
"PDLIM7",69.6377271000033,0.122950131350897,0.122337874295635,0.27340479066008,0.489778196047579
"PDP1",111.625937192917,-0.672533283930276,0.164487439253214,6.98100826480416e-06,9.33356769739424e-05
"PDP2",20.5919595141856,-0.216404875303562,0.178803338467462,0.144149656015882,0.323828264235016
"PDPK1",40.6098754843421,-0.0523157599060374,0.134192425081085,0.664880315475063,0.819994417142205
"PDPK2P",0.429169337985666,-0.0566786639163166,0.310583423189308,0.433396126543341,0.646530306800869
"PDPR",43.2373702192725,-0.107092008194928,0.141888642500068,0.3949180859686,0.61390767880681
"PDRG1",26.1306340221876,-0.289048023062702,0.18913743408846,0.0620847785751958,0.178943417874676
"PDS5A",197.000241566587,0.150876650757083,0.0865035933762297,0.0689023935086061,0.19317725598231
"PDS5B",45.9467294140049,0.205568115860158,0.145463320180826,0.109800547583114,0.269701238824507
"PDSS1",15.9823701623286,-0.0136397209905592,0.186177190170146,0.926227587965717,0.966698237631663
"PDSS2",12.7552514910545,-0.0709033365569596,0.203384123368785,0.645647249261483,0.806289258098701
"PDXDC1",66.0286154721214,0.10071260485731,0.11584256186571,0.348847688805657,0.569431689631252
"PDXDC2P",0.504762630685677,0.0362461416588372,0.305680594331102,0.600309595616141,0.777366748684467
"PDXK",74.3336228359993,0.758535335297407,0.149753343686309,5.6331290624663e-08,1.21016354688711e-06
"PDXP",14.0483495450301,0.236652932700303,0.245945382571973,0.170654278889461,0.36151398175547
"PDZD11",33.5674153604978,0.182230227466355,0.169224248078702,0.201880244580041,0.404284853431719
"PDZD2",10.6600485440809,-0.108917508288073,0.230665182635695,0.494450989742964,0.695237166732812
"PDZD7",1.05109560597096,0.0932178902177127,0.317727195804894,0.269733057374965,0.48583457109017
"PDZD8",91.4784365303342,-0.087352339296386,0.107309376349303,0.384526049919406,0.604016496136911
"PDZK1",0.132629577703122,-0.000381875189799615,0.308555740113213,0.99420095082201,NA
"PDZK1IP1",22.0873857550119,-0.267744656960284,0.190207382223769,0.0838065310783631,0.222298745853502
"PDZPH1P",0.122894962164108,-0.0279908787353624,0.310992570439611,0.777104481002069,NA
"PEA15",277.309067318801,-0.113849926841919,0.0694921042132187,0.0921902176781553,0.237898073807631
"PEAK1",34.9442288835978,-0.0567406220418277,0.1410130915844,0.650678979223209,0.809876490911183
"PEAR1",15.5786478904759,-1.19388652032904,0.256644791197617,2.77515019035243e-07,5.15576095605234e-06
"PEBP1",158.44716204806,0.150784302625505,0.0845166766232035,0.0632820662006915,0.181590676321691
"PECAM1",1.22275136328063,0.115919232677503,0.324194407849491,0.229072644639223,0.437526859661868
"PECR",4.5743451673435,0.0966787051667609,0.267401850650652,0.519729801591739,0.714351806129559
"PEDS1",17.4436761703818,0.105308627743583,0.191142006871489,0.487298558611574,0.690576465397894
"PEF1",39.9812877957992,-0.275452639303106,0.151190625951526,0.0380613732538912,0.125150807502396
"PEG10",63.583808066182,0.160325111451201,0.128526054711052,0.169608312151802,0.360077123457659
"PELATON",0.125929756117949,0.02768911197056,0.31091468502924,0.786348106848266,NA
"PELI1",19.246803506272,-1.56099455289938,0.256099064371731,8.51874964427497e-11,3.24789031767165e-09
"PELI2",4.4963282808748,-2.88663324142883,0.730480687888828,6.21830010603517e-06,8.4274969601129e-05
"PELI3",8.97073274653915,0.176579102771263,0.259142070757694,0.291278477566375,0.509997923384542
"PELO",46.7918388816162,-0.471833655651036,0.143462924516695,0.000289730887177247,0.00238363355043159
"PELP1",28.767355528134,0.0155474360926035,0.157091088632896,0.909388377687623,0.95630870738758
"PEMT",11.252090093327,0.084975926043736,0.212871870600627,0.588702074147557,0.769209595817107
"PEPD",28.2878660970266,0.0287114166008204,0.151168635174738,0.828651443546152,0.913425316404567
"PER1",6.83614786785767,-0.852333075472971,0.432149040999116,0.00383393222151705,0.0205354347241272
"PER2",7.10004792655591,-0.598053293077303,0.395591100380447,0.0157270137756379,0.0635398827302191
"PER3",22.1043650433093,0.685414622547674,0.225433353528098,0.000343106549463338,0.00275876749330951
"PERM1",0.115355027569273,0.0260138406109723,0.310759214963972,0.792229970786567,NA
"PERP",61.3583040359614,0.0471762376164909,0.123026343131888,0.677356880031037,0.828079526169021
"PES1",70.2777386083202,-0.161085502986469,0.107393262961106,0.108568684116078,0.267763900935795
"PET100",14.1130297453813,0.0267785733037527,0.190286130511645,0.859394128645626,0.928145658937276
"PEX1",19.5396522636151,8.28684992265783e-05,0.189461947353372,0.99958356963198,0.999655601308109
"PEX10",14.7591902580569,0.0374872922325945,0.201058565221581,0.807706221953265,0.904674490316542
"PEX11A",2.52754580805806,-0.0888343839354676,0.284077371163035,0.51216221663798,0.708794100768038
"PEX11B",8.81275321441993,0.304177211527581,0.271444835611831,0.0992119928135529,0.250247916442473
"PEX11G",0.191117591896616,-0.0164264390215486,0.308256913296579,0.850343672065542,NA
"PEX12",7.25936573692223,-0.250704658289607,0.290429133404409,0.161010122275522,0.347890156770933
"PEX13",28.9977293840906,0.0634662829905885,0.148661062447159,0.626943235377619,0.793558328564707
"PEX14",16.2827524390263,-0.028177130334581,0.18772826385313,0.849703072476504,0.923645276089051
"PEX16",8.88708517195077,0.108532671829413,0.231589529486378,0.497544747134975,0.69835667471652
"PEX19",65.7036048006176,0.236916580050422,0.120166997616797,0.0321289406064794,0.110559245657506
"PEX2",22.8812421937996,0.243127584875813,0.188320993647493,0.113354810861017,0.276154624183121
"PEX26",27.2190302031256,-0.0955503969003553,0.171809445622682,0.504808402812033,0.70338728092066
"PEX3",16.9086871259727,-0.104476970829974,0.183892142897652,0.482392278125392,0.686488929022168
"PEX5",25.3333766755772,0.00296718160158889,0.164876870414444,0.983198880691588,0.995881291066004
"PEX6",36.9653657869602,0.536796215088191,0.173661749298221,0.000450293080273093,0.0034853136464194
"PEX7",2.5682717610328,0.0681233766763556,0.288673336152075,0.577407789371727,0.761355373007205
"PFAS",58.8299081369554,-0.0614188611221414,0.120764986153338,0.580148768671567,0.763084504940195
"PFDN1",63.5230103533229,-0.0641569283712399,0.105570078311657,0.517283470628055,0.712803098212555
"PFDN2",54.6212620613168,-0.355601735081002,0.171512075212307,0.015347232521138,0.0623138949468559
"PFDN4",43.9615546658759,0.270775807034466,0.144460497184622,0.0348290958874153,0.117462501269878
"PFDN5",43.1981902309485,0.424116458127309,0.165113943628209,0.00332249551157915,0.0182395540782023
"PFDN6",0.126061070856669,0.0219091453238848,0.310562855577178,0.81740294907256,NA
"PFKFB1",0.250996789678526,-0.0718786722085788,0.319504000617668,0.389854753259858,NA
"PFKFB2",14.6844587782989,0.141421115907211,0.201732272929133,0.366207483662083,0.586320657390678
"PFKFB3",58.7012681742449,-0.0285913430970213,0.123665358527374,0.801383473856056,0.903099750899078
"PFKFB4",14.0978431368736,1.62679201457757,0.315582387337024,1.73708646465765e-08,4.11387132363803e-07
"PFKL",75.0125172101761,0.549285356002665,0.114564303110548,3.90383991196245e-07,7.03018332246465e-06
"PFKM",42.8622891891985,-0.0704150269083872,0.127168947471823,0.542779211739399,0.733894183604772
"PFKP",225.71985800645,0.322674183406383,0.0779599049969577,1.83455283080623e-05,0.000216680205837693
"PFKP-DT",0.425212405975675,0.0869431051825998,0.322101089671558,0.238690953714371,NA
"PFN1",618.641702192912,0.164826711237488,0.0852584054867251,0.0440378969657957,0.139565639207881
"PFN1P1",2.71358830026162,0.0280022565762484,0.271847636670396,0.833387287847561,0.915812049018265
"PFN2",38.4857587096321,-0.440684712499594,0.181082086085678,0.00439154798333997,0.0228861820926745
"PFN4",0.477133289851053,-0.0326212554908588,0.305774546756453,0.63351434667809,0.79857537761061
"PGAM1",339.519421708074,0.862844924636586,0.110253530255052,6.05834497219284e-16,5.60760435661511e-14
"PGAM1P7",0.432675836824803,-0.0580186780895678,0.310954500504006,0.425617246441962,0.640711155886924
"PGAM1P8",0.25093191786615,0.0479361583556072,0.314065807105691,0.504705506357129,NA
"PGAM4",0.795892951509361,0.0893404785746757,0.315353314394853,0.300841563050836,0.51961160074916
"PGAM5",39.9498536154219,0.0926005646059672,0.137301191325213,0.451652974082156,0.661061652279976
"PGAP1",9.35085397629673,0.176575127402905,0.243254259059241,0.29036471973077,0.508926696188889
"PGAP2",6.82680907868198,0.0296459303765483,0.247390579900148,0.844187103368119,0.92083932548402
"PGAP3",4.04114852005294,-0.0221870006113925,0.259481458271886,0.875525264174845,0.936573427076527
"PGAP6",26.9614852083133,0.00736737693369616,0.156295764256163,0.957221170783231,0.984242084028279
"PGBD1",26.6109050222346,-0.165395986972942,0.189278659366117,0.276827789430801,0.493299442953345
"PGBD2",4.85095463579024,-0.220365897163196,0.31353024823967,0.19311727549307,0.393377594201208
"PGBD3",0.0596633477971475,0.0158059529698046,0.310012019539769,0.910986091726001,NA
"PGBD4",2.74741154092922,-0.0846818437648735,0.281180844490075,0.536109805333547,0.728353585748308
"PGD",105.57531066849,-0.00716367217603976,0.102858395454403,0.940538228147639,0.975455470540963
"PGF",5.18011486264202,-0.779340117592462,0.451540458264647,0.00710550804026769,0.0335865942039629
"PGGHG",5.6145566998429,-0.0181104958903911,0.242210931114892,0.904072599096207,0.953174601505797
"PGGT1B",26.359525966869,-0.5243264505912,0.188881212418192,0.00125004171938209,0.00821794361988854
"PGK1",755.465338360771,0.618233493120171,0.0758496866669026,7.38111865224693e-17,7.94071043844053e-15
"PGK1P1",0.11471861850437,0.0212428189941629,0.310492860967477,0.818366680370995,NA
"PGK1P2",0.0644362932764093,-0.0170474137057991,0.310126264296438,0.901388564855365,NA
"PGLS",30.5181462257538,-0.163151405139189,0.153836959997203,0.222892208289344,0.430401845921736
"PGLS-DT",0.491402368264444,-0.114010886895877,0.333604894237472,0.138454958424805,0.315513614617314
"PGM1",105.090435738328,0.324460845724429,0.109755882358002,0.00156366136810297,0.00988182717055236
"PGM2",67.2047648573951,0.483563887312242,0.127648240328353,4.37906986702766e-05,0.000464978818780488
"PGM2L1",12.9037821352783,0.110898920220677,0.214727851852939,0.484104996724075,0.688079592844808
"PGM3",75.2519139003239,0.0223353698344041,0.104919264998297,0.821601749358503,0.910231799739979
"PGM5",0.132591857767308,0.0227858818205209,0.310629974137144,0.814161643814832,NA
"PGM5P2",2.2755346624808,-0.449601947486539,0.598579372357662,0.0392029003275102,0.127743097146088
"PGM5P3-AS1",0.43037955623084,0.04777153423043,0.309223047597876,0.481773929604068,0.685819939998487
"PGM5P4",0.0579957183170887,0.0156848885687378,0.310002931210046,0.910986091726001,NA
"PGM5P4-AS1",0.060403759978725,0.0158586307688294,0.310016016796695,0.910986091726001,NA
"PGP",13.9090171903816,0.52048163427365,0.268956894094834,0.0102545774246161,0.0451875695849874
"PGPEP1",31.8076084663135,-0.192383929615955,0.150298371799496,0.143476500873025,0.323031615690434
"PGR",0.0644362932764093,-0.0170474137057991,0.310126264296438,0.901388564855365,NA
"PGRMC1",83.6610629315007,0.193064716769679,0.100250269468904,0.0413084035419528,0.133411905574779
"PGRMC2",81.5600161662548,0.331260382293737,0.114132182494994,0.00180936893047313,0.0111714259026347
"PGS1",11.6373340688345,0.0037735452363863,0.221463196108366,0.981550138139611,0.995401719987439
"PHACTR1",2.66346466333631,-2.87388764483768,0.819317059690237,5.70584354139229e-05,0.000588303838539689
"PHACTR2",38.7269614004613,-0.110274928009206,0.138731239210715,0.37302731218926,0.592726475676958
"PHACTR4",48.8498711934986,-0.0924677101393023,0.129318409382249,0.430642030910728,0.644419900134585
"PHAX",66.9604740703111,-0.0707097260697126,0.108644118589011,0.486540997084701,0.689846338122341
"PHB",144.834266939726,0.388102771102474,0.0976024212329137,2.85736233844868e-05,0.000322656424190323
"PHB2",95.4256590158626,0.223919951491982,0.108940120347792,0.0275983602944827,0.0983842908211742
"PHC1",10.9155257009671,-0.556131053541759,0.291851729383363,0.00951586938901579,0.0426865236807562
"PHC1P1",1.65396828294623,-0.134666249675146,0.318854779635043,0.273678519898932,0.490064517212014
"PHC2",127.992476920192,-0.535317748964964,0.10010789173256,2.23488353984897e-08,5.23030586273591e-07
"PHC2-AS1",0.061084527084684,-0.0168229451230737,0.310107765253434,0.901388564855365,NA
"PHC3",35.3313456296529,0.241074386069363,0.149294260072348,0.0662692114114703,0.187652339516096
"PHETA1",10.035774931086,-0.277443322837401,0.257367968120778,0.120366231839554,0.288007338874022
"PHETA2",0.991481633612327,-0.00117465267047911,0.294274420808462,0.98975793159691,0.996525365674296
"PHEX",1.47955806086654,-0.101390772007168,0.310083173821985,0.351566521646599,0.571776703453843
"PHF1",18.6485074556078,-0.162553981239158,0.207937212370662,0.306202870724507,0.524498079476019
"PHF10",61.48365945994,0.554184481896483,0.132655867172304,6.76877253796576e-06,9.08481869263916e-05
"PHF11",0.0615453296608321,0.0159219993426226,0.31002086217451,0.910986091726001,NA
"PHF12",42.2694301647193,-0.179625114733387,0.144072911951805,0.15851516275278,0.344483781503772
"PHF13",26.9581295745034,0.301759278421889,0.1936568469433,0.055627478431247,0.164992123459894
"PHF14",44.3092197389534,-0.1762482251925,0.144803778033224,0.168250698511411,0.358126256739473
"PHF19",103.391364102596,0.265430088833252,0.0935290611450488,0.00284334274943716,0.0161456262997909
"PHF2",42.422278832093,0.114503479339648,0.133495140506712,0.341170233384991,0.561588749073894
"PHF20",75.2328640772542,-0.297316392044251,0.115345336755943,0.00543582672755354,0.0271312376065782
"PHF20L1",91.6201466653806,-0.395858962352566,0.129069524248528,0.000822928404595129,0.00584472896569662
"PHF21A",18.8349441755465,-0.224586008014049,0.191382829786695,0.145750582195107,0.3262679414876
"PHF23",36.3806845253893,-0.100226000216382,0.139046454823468,0.419442681921555,0.635800237681359
"PHF3",171.784391854597,-0.0996039264915525,0.108896405262864,0.326480171457433,0.545693342103607
"PHF5A",24.1965184090825,-0.198741588734879,0.185510971936738,0.188097464376102,0.386327750571488
"PHF5CP",0.132591857767308,0.0227858818205209,0.310629974137144,0.814161643814832,NA
"PHF5DP",0.178014487911756,0.0149952720570354,0.30821894310531,0.867538859168547,NA
"PHF6",84.1031463080565,-0.0634110605864673,0.101611374104593,0.5081484587124,0.705696805751877
"PHF7",7.55530757870726,0.171505243889854,0.257835474154514,0.303436000623326,0.521946161204088
"PHF8",49.0266500383127,-0.153855282261843,0.128315773033055,0.18774169608683,0.385882591571835
"PHGDH",6.84834477909962,-1.26680291809377,0.461788554566844,0.000381902200061683,0.00303379435172069
"PHIP",67.5298696744481,0.0343399407423927,0.108632831380726,0.736340262504002,0.865161532341258
"PHKA1",23.3467187001593,0.0415129123246942,0.163863435066709,0.766363469572719,0.884935615080808
"PHKA1-AS1",0.0643844264571169,0.016118056867879,0.31003609443852,0.910986091726001,NA
"PHKA1P1",0.916779711537293,-0.020529756762826,0.29667197849033,0.817949620972893,0.909138622446085
"PHKA2",20.7411418122656,-0.0896329902292567,0.182926216220134,0.544628599727594,0.734891172291644
"PHKB",35.1164443341074,0.201833486696405,0.1435682338588,0.112796122270761,0.275208260350497
"PHKG1",0.24355577338534,-0.0595963393839828,0.316409026378811,0.445101180669949,NA
"PHKG2",11.5587346869193,0.0316786750253814,0.205758884810395,0.837962330788031,0.917784012838473
"PHLDA1",1132.49162896315,-1.58824466762884,0.211671756430161,3.97456009864995e-15,3.30293084126132e-13
"PHLDA2",39.7643495697476,-1.13838532200095,0.166067309884114,6.34812956193948e-13,3.52397368242385e-11
"PHLDA3",5.77573379009276,-0.197091610608778,0.283517357258288,0.242714849941377,0.454465162806854
"PHLDB1",35.0907850457053,0.023346947833539,0.157148868709855,0.863947557369412,0.930456635198874
"PHLDB2",100.954388636509,-0.779944831329415,0.162374744169209,2.05736858691895e-07,3.92567442565793e-06
"PHLDB3",2.86990258510314,-0.0996008729242601,0.284677356122103,0.472724654601874,0.678561585919985
"PHLPP1",13.1453858916675,0.163108373757032,0.218413207604811,0.313712771886747,0.532498269110112
"PHLPP2",25.3567872874945,0.296148283464024,0.182075165726964,0.0507326963932794,0.154176779650865
"PHOSPHO1",0.420455298461487,0.0138121877134377,0.30442343617162,0.827987570584666,NA
"PHOSPHO2",2.20780308273557,0.0273720214002124,0.279466929381004,0.825080066359189,0.911486850775365
"PHPT1",30.8759050768799,0.150410178359101,0.147036301741219,0.245120558524682,0.456983222891663
"PHRF1",55.5342213734051,0.09605852396335,0.131351334042471,0.418749079616651,0.635403425204448
"PHTF1",36.881412250273,0.219479463779341,0.161649660349601,0.113732662232534,0.276763437920937
"PHTF2",56.1722053562577,0.872409645412671,0.131227279618073,3.65741153219106e-12,1.75631685964524e-10
"PHYH",11.9265568797916,0.106444498544329,0.216603055754552,0.502323978477108,0.701756812291655
"PHYHD1",14.3404286568623,-0.336875834939709,0.240603434264752,0.0593372620879975,0.173146030962412
"PHYHIP",0.419820497449993,0.0396422909644559,0.308816467286116,0.535601512030826,NA
"PHYKPL",6.85484570933323,-0.251957229848257,0.296230806668624,0.159197657020675,0.34537206255009
"PI15",0.124049904581594,-0.0223619042506723,0.310642441256581,0.8089674594601,NA
"PI16",2.88882266241199,-0.055235771426537,0.270226314178123,0.690160495433582,0.836218557327332
"PI3",0.809757623789271,-0.211817123954355,0.412159867695169,0.0197294437650039,0.0760097619585463
"PI4K2A",41.1923308061268,-0.0763410411136409,0.141414862734458,0.543204797884407,0.734167516721999
"PI4K2B",70.8879210006096,0.134934570097949,0.117560332176586,0.214056319654983,0.420120719017374
"PI4KA",64.4182670082879,-0.00147664858161405,0.111072086057719,0.988126875237891,0.996525365674296
"PI4KAP1",10.2652529117995,0.0238370247947681,0.223055667496149,0.878798956589385,0.938512652523854
"PI4KAP2",5.87513068348069,-0.0848803355088275,0.256183335407866,0.577398546132426,0.761355373007205
"PI4KB",59.995382365254,-0.00371637475859439,0.111734431022457,0.971034940571951,0.991294265333587
"PIAS1",36.8590032789388,-0.292871569182165,0.143361514784628,0.021766230554232,0.0820847140303348
"PIAS2",20.9772376454275,0.189599567080975,0.19367890380428,0.220151222978193,0.427308905243546
"PIAS3",31.5531665413692,0.107168408321282,0.149195127699214,0.412916112110282,0.631941972195246
"PIAS4",17.2817881242039,0.452757098000674,0.237350489517854,0.0143664186188814,0.059320784764307
"PIBF1",19.2536096802832,-0.31657476464873,0.197406607916794,0.0477069069440914,0.147488628774805
"PICALM",267.359960936124,0.0017956945488418,0.0783912084101939,0.981071171794124,0.995343645161112
"PICART1",0.745782414503623,-0.135430247265505,0.34351774292512,0.0860454892610432,0.226495806356465
"PICK1",7.71274478490113,0.0890923888766359,0.234922497984429,0.573540020316077,0.758200457415366
"PID1",8.35444478149962,-0.227802065983107,0.294264850785202,0.190229549486107,0.389553738788283
"PIDD1",11.2263026381139,-0.353781478182421,0.324806136125916,0.0733722749570955,0.202477715620316
"PIEZO1",131.462881465676,0.0646405648056301,0.113618287146595,0.541332363254702,0.73285771511659
"PIEZO2",0.249743343796373,-0.0715544811980136,0.319409277646078,0.38685992925979,NA
"PIF1",8.14227526682061,0.0111153343699807,0.219883522444535,0.943666416548156,0.976526920353091
"PIGA",27.1119986243515,0.0464735341954215,0.170532854757843,0.745174643509008,0.870499469917341
"PIGAP1",0.501725074373183,-0.0008117747783435,0.30323127929093,0.988709227994002,0.996525365674296
"PIGB",7.26760725897758,-0.241331953434551,0.277030518564819,0.172879232606236,0.36451200092819
"PIGBOS1",4.78140805345899,-0.0925961660211702,0.259218681217496,0.544355263107331,0.734744675727825
"PIGC",21.9491191067081,-0.16025066855606,0.178142892992754,0.275543987531274,0.491643026351121
"PIGF",6.58966735264698,0.147711800601426,0.256360578269204,0.365765024234571,0.585882618458838
"PIGG",27.8550293187544,0.0533148292201639,0.156051588416188,0.693267114232539,0.837423710620522
"PIGH",5.69762229768006,0.237000788128159,0.311067241692825,0.17482344839543,0.36721656074342
"PIGK",52.8689122767287,0.125664872253041,0.131967463492434,0.291894577678232,0.510512028861815
"PIGL",4.49020595136637,0.141722559280483,0.283323286607125,0.359411650741919,0.58025999173992
"PIGM",10.1046174091307,-0.419868398611896,0.282845753354257,0.0346076797543004,0.116914649374435
"PIGN",19.1784903588755,0.203679921576316,0.181974673243365,0.173699419954613,0.365685763065855
"PIGO",32.3926282026108,-0.269713830773423,0.175182438550285,0.0665860435111158,0.188357340368379
"PIGP",5.64860299892246,0.299929249324769,0.327973733054861,0.111968830969163,0.27381558346961
"PIGQ",13.3631133941797,-0.0413475145137076,0.202268483018946,0.786955408170055,0.896425253125954
"PIGR",0.183549010177407,-0.0168809544484895,0.308336361971401,0.852057629135678,NA
"PIGS",44.9536067224558,0.274684413830391,0.13443372583317,0.0233482283663793,0.086638158627971
"PIGT",114.233758316916,-0.269412312017681,0.0933861904349522,0.00240661340381012,0.0140864533184634
"PIGU",27.4355629917192,0.148728594194069,0.16690620771188,0.29221136921009,0.5108085882224
"PIGUP1",0.0644362932764093,-0.0170474137057991,0.310126264296438,0.901388564855365,NA
"PIGV",13.7531304504201,-0.0259684077175421,0.194389637210748,0.863216068550797,0.929885321691218
"PIGW",28.0855314804846,0.209732113093523,0.165986812286587,0.137506657282298,0.314488693105426
"PIGX",27.951318219805,0.218217936197655,0.176220725522102,0.137662494902925,0.314689524668555
"PIGZ",1.11373641144629,-0.125890854698775,0.323924701540859,0.243690123865212,0.455356340245243
"PIH1D1",53.0092114803304,-0.0728894833694333,0.118997451534078,0.510974391478864,0.707822798997557
"PIH1D2",0.92736703202162,-0.0578775163851612,0.302318832371672,0.528551400794191,0.721338636781726
"PIK3AP1",3.15065085381719,-2.84652984214199,0.756712741005396,2.16454101850552e-05,0.00025095656019064
"PIK3C2A",63.6249716413566,0.201050918007011,0.123525710677399,0.0752593709577967,0.206005828432407
"PIK3C2B",4.99533170279667,0.242875608910634,0.332053353498033,0.158553874015871,0.344513960167881
"PIK3C3",51.268375087938,-0.0573672477769465,0.118337961564464,0.600895538278832,0.777602460392716
"PIK3CA",45.8272332986943,-0.320686782245321,0.162401231362918,0.0223888071664238,0.0838628517828961
"PIK3CB",46.5324029745612,-0.117369177898312,0.156833529750198,0.385378655193912,0.604599251275279
"PIK3CD",28.0037965202561,-0.431944443532712,0.181284824375447,0.00526264970339841,0.026404574325294
"PIK3CD-AS2",0.12377835993961,-0.0281294470482312,0.311006192667518,0.776598068991905,NA
"PIK3CG",0.514142674479453,-0.0990249826853382,0.327400224387963,0.162007783021533,0.349276638800797
"PIK3IP1",1.41762520030018,0.0151105558789438,0.291136154123551,0.881829168285479,0.940278331759588
"PIK3R1",24.2907318644453,-1.1085642449723,0.211953537287947,1.53993124465371e-08,3.67834179230708e-07
"PIK3R2",91.5679543851384,-0.0814540025092607,0.10713511114256,0.41662958367638,0.634413113852039
"PIK3R3",0.436873115187869,-0.04371976518082,0.309418671134078,0.49398726982371,0.695017340181306
"PIK3R4",21.4408875463569,-0.116505521248786,0.195182728683,0.445867823424947,0.656470853871905
"PIKFYVE",45.3356542326672,0.140655223701151,0.134132297912143,0.244131152966384,0.455934886403913
"PILRB",0.185241195588852,-0.0164924831992519,0.308295089286565,0.851669561567812,NA
"PIM1",41.1896230676763,-0.819493783041859,0.150562209425089,6.82691261572619e-09,1.74482308068228e-07
"PIM2",11.8450038215888,0.737394308435469,0.292113963999779,0.0013807849664494,0.00892526025355603
"PIM3",28.7995148665903,-0.111369831673732,0.170843569839242,0.436210470588275,0.648983071094319
"PIMREG",22.1239081880201,0.354742922568357,0.19882271475417,0.0283927158722093,0.100390856273763
"PIN1",44.0548724472626,-0.11892098461645,0.135397777331858,0.328823443966852,0.547960105111908
"PIN4",18.0122090024406,0.514610063007151,0.231022815101054,0.00557246283630713,0.0276887358547334
"PINK1",73.6571597727389,0.165663899647737,0.110013044856357,0.106392877712666,0.263617274932402
"PINK1-AS",6.33241382563465,0.0147119915403708,0.240467576255405,0.923688454436561,0.965825464235745
"PINLYP",0.674160786668488,-0.0616955784792208,0.30659654093293,0.460391902405956,0.668408706097904
"PINX1",12.3717702523599,-0.207714105871227,0.217463385565375,0.204624858564927,0.408083029999045
"PIP4K2A",55.480546534302,-0.195005157806338,0.128218863687266,0.0939970395338658,0.241348920379462
"PIP4K2B",73.6971531996556,0.116953187431234,0.121347797406896,0.29424436028649,0.512361760609273
"PIP4K2C",20.3565799589094,-0.148071764526327,0.176143179169848,0.309956742199761,0.528442573517783
"PIP4P1",20.0226112204405,-0.117935822153222,0.198184677969231,0.44392242863035,0.655584667637852
"PIP4P2",15.9706896690933,-0.0367292295822242,0.187846258806582,0.809080240636517,0.90519184048545
"PIP5K1A",117.522869635847,-0.390494597732846,0.109654426917299,0.000147144670162244,0.00134523961298526
"PIP5K1B",0.125964983856763,-0.0284685956313145,0.311039840133275,0.775356359734566,NA
"PIP5K1C",34.8949821967569,0.508220705256616,0.227210764085844,0.00548286102935673,0.027311968903594
"PIP5KL1",1.91860661179256,-0.135594383584665,0.3127398310364,0.298751432362077,0.517418242645814
"PIPOX",0.127418175904153,-0.0286909531416798,0.311062137926545,0.774540231233858,NA
"PIPSL",0.491289015903913,-0.0315261356213537,0.305558275375312,0.627809842579141,0.79412285274566
"PIR",0.631637664607623,0.144285874723459,0.351786221489922,0.0674367158201113,0.189758058019364
"PISD",19.2999794331724,-0.188317485152495,0.189913364731808,0.217800845336588,0.424766741368911
"PITHD1",27.6485912655682,-0.249333528494527,0.162687988793777,0.0741677066104813,0.204064122192756
"PITPNA",66.5952468418033,-0.245625502689039,0.117218128639312,0.0231255443394711,0.0859309076048757
"PITPNA-AS1",4.32951266734345,0.0887682507164857,0.263259998675623,0.55605766498796,0.7441628037322
"PITPNB",38.7740148980256,0.114542216340882,0.14717115227918,0.377188820779049,0.59701487850954
"PITPNC1",9.81199321369735,-0.634090575058285,0.308680665203156,0.00554337256210089,0.0275738080347083
"PITPNM1",30.8070156376085,0.575061153430091,0.204017737658426,0.000917312255141864,0.00637479192631887
"PITPNM2",18.1414971223093,0.0408118206704566,0.177853835772975,0.780234682907916,0.893554788694179
"PITPNM3",16.0868375444704,0.379705825914508,0.24471308367393,0.0379485253422645,0.12491843878699
"PITRM1",136.110152923267,0.09838903498201,0.0914151502099381,0.259726429454705,0.474433056075867
